split_type,dataset,fingerprint,model,training,r2,rmse,mae,mse,n_samples,r2_std,rmse_std,r2_mean_folds,rmse_mean_folds
sa,de,morgan,Ridge,simple,0.08562634640021172,2.0621798827218907,1.4531159190879679,4.25258586870287,246,,,,
sa,de,morgan,SVR,cv,0.3370707796426097,1.7558939195133583,1.3577226992544604,3.083163456583984,246,0.01051423181196154,0.013928507761123986,0.3331912082708568,1.7609692318190213
sa,de,morgan,SVR,simple,0.3906586201885832,1.6834298733451036,1.2938578172037005,2.8339361384707114,246,,,,
sa,de,morgan,XGBoost,cv,0.7315745138868458,1.1173174151971246,0.8341745071573887,1.2483982063027834,246,0.018568005189861243,0.036162075289491356,0.6871598569713384,1.2056761658709187
sa,de,morgan,XGBoost,simple,0.7220142942398458,1.1370404796361857,0.8680207018739565,1.2928610523312871,246,,,,
sa,hu,avalon,DNN,cv,0.8360217135663278,0.898649372109684,0.6896697232440272,0.8075706939931292,282,0.006872908207666345,0.017705238364749888,0.8151539721326939,0.9539538766215927
sa,hu,avalon,DNN,simple,0.8313705227269894,0.9113052037889922,0.6964577514968865,0.8304771744528965,282,,,,
sa,hu,avalon,LightGBM,cv,0.8354736193700414,0.9001499781423145,0.7011379542789642,0.8102699831496092,282,0.004422957531552942,0.011605769737780297,0.8202819940756948,0.9407188590064125
sa,hu,avalon,LightGBM,simple,0.8294289593145301,0.91653647468574,0.7059748398525766,0.8400391094293641,282,,,,
sa,hu,avalon,RandomForest,cv,0.8100525269641035,0.9671946007931448,0.7565636301936602,0.9354653958034107,282,0.0033748122122234814,0.008335220143525484,0.7990843125725876,0.9946923543079546
sa,hu,avalon,RandomForest,simple,0.8167973003272366,0.9498675207518706,0.7305485752468341,0.9022483069793055,282,,,,
sa,hu,avalon,Ridge,cv,0.2384240446069955,1.9366614833515452,1.3314317140860092,3.750657701097407,282,0.13619860694147518,0.14269377628773977,-0.16013270645739736,2.386028881431474
sa,hu,avalon,Ridge,simple,0.15720081861304114,2.03731956507629,1.3621165077509056,4.150671010242643,282,,,,
sa,hu,avalon,SVR,cv,0.7036294675727961,1.2081326281352427,0.8991796572972419,1.4595844471649684,282,0.011107081216931974,0.02274312376088447,0.7008474104562925,1.2135767175221481
sa,hu,avalon,SVR,simple,0.7278496769579259,1.1577146537846903,0.8580929409507587,1.340303219587805,282,,,,
sa,hu,avalon,XGBoost,cv,0.8480939127990811,0.8649374309300081,0.6701448881021101,0.7481167594238025,282,0.010414269162686092,0.027167592099241248,0.8167502674044927,0.9496008949279917
sa,hu,avalon,XGBoost,simple,0.8216511705452726,0.9371999030222888,0.7219229263875713,0.8783436582249875,282,,,,
sa,hu,maccs,DNN,cv,0.811433318779035,0.9636727579709486,0.6962199058745665,0.9286651844553346,282,0.017647548491568115,0.041528833639598285,0.7827794358963388,1.0334684345590872
sa,hu,maccs,DNN,simple,0.79918307008865,0.9944827742688623,0.7198821528446168,0.9889959883174929,282,,,,
sa,hu,maccs,LightGBM,cv,0.8156677536987909,0.952791252087185,0.7105730133109734,0.9078111700538656,282,0.007930451860638446,0.0196142202640507,0.8014187355312796,0.9887370344644142
sa,hu,maccs,LightGBM,simple,0.8105288534157423,0.9659811349090495,0.7191582839102372,0.9331195530001752,282,,,,
sa,hu,maccs,RandomForest,cv,0.797605273934154,0.9983819004601725,0.7410805763758882,0.9967664191664658,282,0.008431673340843727,0.020100062314790206,0.7855912488828658,1.0273898195534141
sa,hu,maccs,RandomForest,simple,0.7964596486497675,1.001203509496646,0.7359968820616831,1.0024084674284006,282,,,,
sa,hu,maccs,Ridge,cv,0.7169020468713927,1.1807704283659899,0.8791255388471982,1.394218804503603,282,0.007081778989624098,0.014403320088833296,0.7021461090115519,1.2110666084567412
sa,hu,maccs,Ridge,simple,0.7113812047235837,1.19222824955495,0.8826297292955855,1.4214081990368606,282,,,,
sa,hu,maccs,SVR,cv,0.7161144870963507,1.1824117002855943,0.856914746306943,1.39809742897227,282,0.012408952502406125,0.025468521373447794,0.7113229710938056,1.1920764850207732
sa,hu,maccs,SVR,simple,0.7226647372060961,1.168690866156685,0.8385161469646147,1.3658383406380628,282,,,,
sa,hu,maccs,XGBoost,cv,0.7985772995423146,0.9959815890019709,0.7292993227101809,0.9919793256308909,282,0.011374837029565071,0.026494986379572115,0.7705788544100537,1.0626221645565328
sa,hu,maccs,XGBoost,simple,0.7755366516837425,1.051404476679808,0.7635894575960775,1.105451373582341,282,,,,
sa,hu,morgan,DNN,cv,0.7686525890348546,1.0674054726952096,0.798704663892772,1.1393544431396838,282,0.015453519418408754,0.03409271915551248,0.7465330268714024,1.1167488330773607
sa,hu,morgan,DNN,simple,0.7848694349114534,1.0293146696616131,0.7807955467119707,1.059488689180596,282,,,,
sa,hu,morgan,LightGBM,cv,0.7259660589432456,1.1617141564877234,0.9018871560232593,1.3495797813839827,282,0.015491589785061098,0.03170484383807987,0.7057499815507977,1.2033852284033255
sa,hu,morgan,LightGBM,simple,0.736449728380325,1.13927570823851,0.8852012518374311,1.2979491393823586,282,,,,
sa,hu,morgan,RandomForest,cv,0.7119863637998365,1.1909776963193788,0.8920385652755441,1.4184278731302145,282,0.020854277110973634,0.041332652163144135,0.6920846559546765,1.2307447670143596
sa,hu,morgan,RandomForest,simple,0.7255448461121236,1.1626066390330345,0.8731658608373503,1.3516541971236888,282,,,,
sa,hu,morgan,Ridge,cv,0.5232914473411419,1.5322286378475107,1.1491119099097022,2.347724598640038,282,0.03943274808568318,0.05677847978336432,0.39433269781592006,1.726153253413207
sa,hu,morgan,Ridge,simple,0.342189686879641,1.7998961266063889,1.3542802436746688,3.2396260665726815,282,,,,
sa,hu,morgan,SVR,cv,0.41512888750201826,1.6971772012487831,1.2740079172664418,2.8804104524386527,282,0.01354310819850771,0.01954772012525319,0.4118789325500076,1.7017737581477377
sa,hu,morgan,SVR,simple,0.4625519650985259,1.6269167968274774,1.2170600527572688,2.6468582637993796,282,,,,
sa,hu,morgan,XGBoost,cv,0.7472119335886218,1.1157718165914836,0.8574085982640586,1.2449467466998594,282,0.0025077530659530114,0.00516570107875991,0.7111519199769127,1.1926905343265133
sa,hu,morgan,XGBoost,simple,0.7224006092172186,1.1692472514212464,0.8890090402929074,1.3671391349561395,282,,,,
sa,lo,avalon,DNN,cv,0.5891501570725617,1.023934316209222,0.7834549103412791,1.0484414839108471,181,0.014925557521576477,0.01769205952309972,0.5478411360240533,1.074031814859986
sa,lo,avalon,DNN,simple,0.5648726831443811,1.0537527231172186,0.8108523841372463,1.1103948014769534,181,,,,
sa,lo,avalon,LightGBM,cv,0.5958388820164737,1.0155651767151124,0.7814596078323948,1.0313726281563975,181,0.024152431702067715,0.029054229111172985,0.5585301209639753,1.0610071354591768
sa,lo,avalon,LightGBM,simple,0.5862589043663192,1.0275308403391334,0.7838840166251054,1.0558196278480456,181,,,,
sa,lo,avalon,RandomForest,cv,0.5649137900421208,1.0537029474230246,0.8189105070464491,1.1102899014079692,181,0.022644968592749684,0.026619190847818483,0.5427673461856332,1.079859478973231
sa,lo,avalon,RandomForest,simple,0.5705303643074021,1.0468796734639034,0.8122979905310622,1.0959570507118892,181,,,,
sa,lo,avalon,Ridge,cv,0.028394914921067382,1.5746187738272217,1.1500442397232438,2.4794242828891435,181,0.20995418839084487,0.12881768760641493,-0.6189706012228134,2.028504998772009
sa,lo,avalon,Ridge,simple,-0.7111638339090192,2.0896633793815136,1.4762883823046178,4.366693039128168,181,,,,
sa,lo,avalon,SVR,cv,0.4919768288774419,1.1386029275235476,0.8733756017248374,1.2964166265651929,181,0.01060262788866425,0.011846191056326822,0.4868274047023654,1.1442976150405746
sa,lo,avalon,SVR,simple,0.5181107953576436,1.1089300040164924,0.8509104784797084,1.2297257538080182,181,,,,
sa,lo,avalon,XGBoost,cv,0.602533867141148,1.0071185616110907,0.7596673895681666,1.0142877971415925,181,0.03285796608767894,0.03954842994858025,0.5372978533251345,1.0859090722652318
sa,lo,avalon,XGBoost,simple,0.5528671828453571,1.0681907393508272,0.770566549544548,1.1410314556348666,181,,,,
sa,lo,maccs,DNN,cv,0.6449310375680299,0.9518902777385648,0.7148869632751735,0.906095100853202,181,0.03762317378302166,0.046951433750438476,0.5994825260583666,1.0098861475671546
sa,lo,maccs,DNN,simple,0.6257927040339438,0.9772072062664874,0.7366392467021942,0.9549339239791532,181,,,,
sa,lo,maccs,LightGBM,cv,0.5893209639853634,1.023721448608086,0.7569467351747808,1.048005604340238,181,0.015604541861008943,0.018761154176795938,0.5566519376994267,1.0634948124978931
sa,lo,maccs,LightGBM,simple,0.5969209614310271,1.0142047555140874,0.7470773389315302,1.0286112861073897,181,,,,
sa,lo,maccs,RandomForest,cv,0.553343263669936,1.0676219144425905,0.7860036538851749,1.139816552198062,181,0.030068169159262876,0.035306086149413045,0.529179128998954,1.0955519710690342
sa,lo,maccs,RandomForest,simple,0.5357531138007644,1.0884413575873806,0.801088760609487,1.18470458890666,181,,,,
sa,lo,maccs,Ridge,cv,0.45418821943842247,1.1801901566926913,0.8888807539444503,1.3928488059543191,181,0.049007241488541374,0.05087824322933816,0.39507221923807656,1.241417510259114
sa,lo,maccs,Ridge,simple,0.4354269876023772,1.2003021740276603,0.8941938398156701,1.4407253089755279,181,,,,
sa,lo,maccs,SVR,cv,0.5413832975441357,1.0818211536061866,0.8022791234704835,1.1703370083898204,181,0.010982766129989129,0.012838582293268687,0.532703409281031,1.0919350962527914
sa,lo,maccs,SVR,simple,0.5606292847003554,1.0588783998259854,0.7882967078506851,1.1212234656180395,181,,,,
sa,lo,maccs,XGBoost,cv,0.6048028850858225,1.0042397744844986,0.7464450418372838,1.0084975246566765,181,0.023055286295586782,0.026813081648724098,0.5397774288671043,1.0833817697226311
sa,lo,maccs,XGBoost,simple,0.5484725210140986,1.0734272804992553,0.765901734556941,1.152246126520027,181,,,,
sa,lo,morgan,DNN,cv,0.5271676470716082,1.0984596994246478,0.8184536923783824,1.2066137112600874,181,0.01834726555659892,0.020489820013474932,0.486273394448686,1.1447931261459796
sa,lo,morgan,DNN,simple,0.5726825942024508,1.0442532297674747,0.7587975187595941,1.0904648078798025,181,,,,
sa,lo,morgan,LightGBM,cv,0.40272537614888393,1.2345752530106135,0.9056107479220733,1.5241760553462202,181,0.024318617562550413,0.024003921645828413,0.35747333951676763,1.2802647590077938
sa,lo,morgan,LightGBM,simple,0.3809666831079983,1.2568618596176833,0.9171831663766671,1.579701734161621,181,,,,
sa,lo,morgan,RandomForest,cv,0.4331758984222629,1.202692741026585,0.9036518832145854,1.4464698293180405,181,0.016189941998126112,0.01685438130700533,0.40843297042541893,1.228546646202103
sa,lo,morgan,RandomForest,simple,0.44987768154861774,1.184841256130527,0.883345118595396,1.4038488022289652,181,,,,
sa,lo,morgan,Ridge,cv,0.43707917400737606,1.1985445838778312,0.8388549005873726,1.4365091195428834,181,0.03200463275733813,0.032162386244794665,0.3649169940683236,1.2726445981304035
sa,lo,morgan,Ridge,simple,0.3435770130888397,1.2942626727580635,0.9228608686768827,1.6751158660948462,181,,,,
sa,lo,morgan,SVR,cv,0.3493772632506724,1.2885318372720465,0.9706276999184956,1.6603142956636754,181,0.009938779138801368,0.009769725075457956,0.34665564272633753,1.2911870934454732
sa,lo,morgan,SVR,simple,0.3692727127321186,1.2686778156146654,0.9512230955753144,1.6095433998327993,181,,,,
sa,lo,morgan,XGBoost,cv,0.4196074586701989,1.217002434247879,0.8747392450686318,1.4810949249652627,181,0.030096998904060108,0.029418161694001983,0.3337830331972479,1.3035503621355666
sa,lo,morgan,XGBoost,simple,0.3607768583218378,1.2771937370143176,0.9266392114585604,1.631223841868598,181,,,,
sa,ws,avalon,DNN,cv,0.7250501538344709,1.1789982830525374,0.9385764336806757,1.390036951440831,108,0.10594317340029788,0.1980897227035693,0.6684238494637597,1.2794832794687658
sa,ws,avalon,DNN,simple,0.7829883616103981,1.0474370820798147,0.8484134818006445,1.0971244409158762,108,,,,
sa,ws,avalon,LightGBM,cv,0.7956264732994472,1.016479798154793,0.8260686456205262,1.0332311800568088,108,0.011139001821996794,0.02683249660230012,0.7740642888942627,1.0684198690551003
sa,ws,avalon,LightGBM,simple,0.8009714404745285,1.0030997727586126,0.8263352635301622,1.0062091541083802,108,,,,
sa,ws,avalon,RandomForest,cv,0.7805203454198424,1.0533763563604652,0.8339376546884192,1.10960174813925,108,0.014750166245859493,0.03380638270488813,0.7616433703001518,1.0972207375911782
sa,ws,avalon,RandomForest,simple,0.7844703164920415,1.0438545239025785,0.8220894775132285,1.089632267071879,108,,,,
sa,ws,avalon,Ridge,cv,0.3571234789555563,1.8028110633963745,1.336712380011616,3.2501277303043667,108,0.11105475877849036,0.129471895506255,0.11595391047245536,2.1101237109733306
sa,ws,avalon,Ridge,simple,0.05188984279259534,2.189353207350816,1.5863120626709661,4.793267466537306,108,,,,
sa,ws,avalon,SVR,cv,0.5986666466975881,1.4244232672087282,1.0757309082823172,2.028981644165588,108,0.02024313048192569,0.03577692662974538,0.5949644036555498,1.43053092328193
sa,ws,avalon,SVR,simple,0.6224852378195551,1.3815079915732913,1.042433960863744,1.9085643307808693,108,,,,
sa,ws,avalon,XGBoost,cv,0.7777138279105229,1.0600897996191736,0.8366114742226072,1.1237903832566198,108,0.013409580594948865,0.029704851624198312,0.7389619199300939,1.1483998531849675
sa,ws,avalon,XGBoost,simple,0.784234639101827,1.0444250849736838,0.8174754761331887,1.0908237581222868,108,,,,
sa,ws,maccs,DNN,cv,0.6836013482980222,1.2647472512197637,0.9647537532048647,1.5995856094679484,108,0.21766728767173413,0.3844972899083187,0.6085305181401184,1.3532463454550547
sa,ws,maccs,DNN,simple,0.82852419054224,0.9310818545339862,0.7132243649054457,0.8669134198424471,108,,,,
sa,ws,maccs,LightGBM,cv,0.8280308031772401,0.9324203933412336,0.7153972074840124,0.8694077899186209,108,0.01011709448332471,0.026355307219602105,0.8118859881779045,0.9748512421433478
sa,ws,maccs,LightGBM,simple,0.8174606002697558,0.9606490135903687,0.7494329630472705,0.9228465273121484,108,,,,
sa,ws,maccs,RandomForest,cv,0.8063340295372619,0.9894938296483234,0.7598929997760664,0.9790980389121052,108,0.0209543739049287,0.05276118652709712,0.7913923642999846,1.0255990476554118
sa,ws,maccs,RandomForest,simple,0.8022481355396518,0.9998773385635327,0.7599757676650285,0.9997546921728933,108,,,,
sa,ws,maccs,Ridge,cv,0.7537185784332043,1.1158408537734217,0.8777255567261448,1.2451008109497987,108,0.019106817287606135,0.039852019518147354,0.7111272317350069,1.2078234633962015
sa,ws,maccs,Ridge,simple,0.7380354896841023,1.1508206912775405,0.8956501528875236,1.3243882634725164,108,,,,
sa,ws,maccs,SVR,cv,0.689200721277947,1.2535060466792458,0.9591246845691004,1.5712774090614314,108,0.010211268897658766,0.02051508709717597,0.6849517711393223,1.2618785759541544
sa,ws,maccs,SVR,simple,0.7100526723684772,1.2107263301479085,0.9210592603699576,1.4658582465134227,108,,,,
sa,ws,maccs,XGBoost,cv,0.833264107424073,0.9181232418782505,0.6966234526286522,0.8429502872770284,108,0.019170744401720258,0.049217602782462164,0.8036081998479684,0.9952167483083658
sa,ws,maccs,XGBoost,simple,0.8105563472881094,0.9786478843137676,0.7448262187700581,0.9577516814718133,108,,,,
sa,ws,morgan,DNN,cv,0.5311469842263519,1.5395889629351014,1.1889765050896892,2.370334174791581,108,0.26304563848892815,0.37981791048086616,0.4477356725454964,1.6271960273638375
sa,ws,morgan,DNN,simple,0.687499812762145,1.2569313924410315,0.9821717439978213,1.5798765253037503,108,,,,
sa,ws,morgan,LightGBM,cv,0.6939106780089466,1.243971761371635,0.9870263489327549,1.5474657430900478,108,0.017080204684578534,0.0328115140508636,0.6613959401891474,1.3079643406339456
sa,ws,morgan,LightGBM,simple,0.7209031401620902,1.1878563050481203,0.9486090348997911,1.4110026014425732,108,,,,
sa,ws,morgan,RandomForest,cv,0.6635197992457793,1.3042660487969937,0.9925260590828928,1.7011099260445217,108,0.027860530670679503,0.052625072825477306,0.6438327267711239,1.3408469442166184
sa,ws,morgan,RandomForest,simple,0.6748212000927103,1.2821757067556137,0.9835961118459735,1.6439745429942572,108,,,,
sa,ws,morgan,Ridge,cv,0.5627737831362167,1.4867554175636026,1.123161482740253,2.2104416716547224,108,0.07142677347991638,0.11270851515875102,0.49783227644827,1.5893573744564389
sa,ws,morgan,Ridge,simple,0.51120994891176,1.5719821523950162,1.1535822439965395,2.471127887448468,108,,,,
sa,ws,morgan,SVR,cv,0.22966317469199116,1.9734528827861197,1.4383730962640586,3.8945162805768465,108,0.029444331683421344,0.037423020845953926,0.224892694135331,1.9792002042300028
sa,ws,morgan,SVR,simple,0.3000832144052227,1.881090268274001,1.3731156735658163,3.5385005973951524,108,,,,
sa,ws,morgan,XGBoost,cv,0.742508552457374,1.1409532150936401,0.8790118669139014,1.3017742390325144,108,0.04295738878884734,0.08573000509100308,0.697060511035166,1.2345816326338106
sa,ws,morgan,XGBoost,simple,0.7138911679047042,1.2026854706747514,0.927237488060362,1.4464523413721484,108,,,,
